,source_mat_id,source_mat_id_orig,samp_description,tax_id,scientific_name,investigation_type,env_material,collection_date,sampling_event,sampl_person,sampl_person_orcid,tidal_stage,depth,noteworthy_env_cond,replicate,samp_size_vol,time_fi,size_frac,size_frac_low,size_frac_up,membr_cut,samp_collect_device,samp_mat_process,samp_mat_process_dev,samp_store_date,samp_store_loc,samp_store_temp,store_person,store_person_orcid,other_person,other_person_orcid,long_store,ship_date,arr_date_hq,store_temp_hq,ship_date_seq,arr_date_seq,failure,failure_comment,ENA_accession_number_sample,ref_code,obs_id,chlorophyll,chlorophyll_method,sea_surf_temp,sea_surf_temp_method,sea_subsurf_temp,sea_subsurf_temp_method,sea_surf_salinity,sea_surf_salinity_method,sea_subsurf_salinity,sea_subsurf_salinity_method,alkalinity,alkalinity_method,ammonium,ammonium_method,bac_prod,bac_prod_method,biomass,biomass_method,chem_administration,conduc,conduc_method,density,density_method,diss_carb_dioxide,diss_carb_dioxide_method,diss_inorg_carb,diss_inorg_carb_method,diss_org_carb,diss_org_carb_method,diss_org_nitro,diss_org_nitro_method,down_par,down_par_method,diss_oxygen,diss_oxygen_method,n_alkanes,n_alkanes_method,nitrate,nitrate_method,nitrite,nitrite_method,organism_count,organism_count_method,ph,ph_method,part_org_carb,part_org_carb_method,part_org_nitro,part_org_nitro_method,petroleum_hydrocarb,petroleum_hydrocarb_method,phaeopigments,phaeopigments_method,phosphate,phosphate_method,pigments,pigments_method,pressure,pressure_method,primary_prod,primary_prod_method,silicate,silicate_method,sulfate,sulfate_method,sulfide,sulfide_method,turbidity,turbidity_method,water_current,water_current_method,env_package
85,EMOBON_ROSKOGO_Wa_33,EMO BON ROSKOGO Wa 211213 3µm_1,EMOBON metagenome water sample from station ROSKOGO collected on 2021-12-13 size fraction 3-200um,1874687,marine plankton metagenome,metagenome,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],2021-12-13,ROSKOGO_Wa_211213,Christian Jeanthon,XXX;XXX,flood_tide,2.0,,1,7.5,12.0,3-200,3.0,200.0,,Hand pump,WaSOP 1,na,2021-12-13,,,,,,,,2022-01-18,2022-01-21,-70.0,2022-02-22,2022-02-23,,,,EMOBON00188,ROSKOGO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,water_column
86,EMOBON_ROSKOGO_Wa_34,EMO BON ROSKOGO Wa 211213 3µm_2,EMOBON metagenome water sample from station ROSKOGO collected on 2021-12-13 size fraction 3-200um,1874687,marine plankton metagenome,metagenome,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],2021-12-13,ROSKOGO_Wa_211213,Christian Jeanthon,XXX;XXX,flood_tide,2.0,,2,7.5,12.0,3-200,3.0,200.0,,Hand pump,WaSOP 1,na,2021-12-13,,,,,,,,2022-01-18,2022-01-21,-70.0,2022-02-22,2022-02-23,,,,EMOBON00189,ROSKOGO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,water_column
87,EMOBON_ROSKOGO_Wa_37,EMO BON ROSKOGO Wa 211213 0.22µm_1,EMOBON metagenome water sample from station ROSKOGO collected on 2021-12-13 size fraction 0.2-3um,1874687,marine plankton metagenome,metagenome,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],2021-12-13,ROSKOGO_Wa_211213,Christian Jeanthon,XXX;XXX,flood_tide,2.0,,1,7.5,12.0,0.2-3,0.2,3.0,,Hand pump,WaSOP 1,na,2021-12-13,,,,,,,,2022-01-18,2022-01-21,-70.0,2022-02-22,2022-02-23,,,,EMOBON00190,ROSKOGO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,water_column
88,EMOBON_ROSKOGO_Wa_38,EMO BON ROSKOGO Wa 211213 0.22µm_2,EMOBON metagenome water sample from station ROSKOGO collected on 2021-12-13 size fraction 0.2-3um,1874687,marine plankton metagenome,metagenome,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],2021-12-13,ROSKOGO_Wa_211213,Christian Jeanthon,XXX;XXX,flood_tide,2.0,,2,7.5,12.0,0.2-3,0.2,3.0,,Hand pump,WaSOP 1,na,2021-12-13,,,,,,,,2022-01-18,2022-01-21,-70.0,2022-02-22,2022-02-23,,,,EMOBON00191,ROSKOGO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,water_column
89,EMOBON_NRMCB_So_1,EMOBON_NRMCB_So_20210621_micro_1,EMOBON metagenome sediment sample from station NRMCB collected on 2021-06-21 community collected micro,412755,marine sediment metagenome,metagenome,sediment [ENVO:00002007],2021-06-21,NRMCB_So_210621,Marina Montresor,0000-0002-2475-1787,no_tide,75.0,,1,,,,,,,sediment corer,So SOP1,used a multicorer 2 cores collected (4.5 cm diameter); the upper 5 cm mixed and subsampled in the tubes; No DNA shield,2021-06-21,freezer #1 BEOM; upper compartment; rack #8 d III (see scheme in technical support EMI),-80.0,Raffaella Casotti,0000-0002-9876-4601,,,,2021-10-18,2021-10-20,-70.0,2021-11-24,2021-11-24,,,,EMOBON00094,NRMCB,,,25.0495,CTD SBE 19plusV2,,,37.5864,CTD SBE 19plusV2,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,SBE43,,,,,,,,,,,,,,,,,,,,,0.5523,this is not pigments but fluorescense. chl Turner Design Cyclops 7C),,,,,,,,,,,,,,,soft_sediment
90,EMOBON_NRMCB_So_2,EMOBON_NRMCB_So _20210621_micro_2,EMOBON metagenome sediment sample from station NRMCB collected on 2021-06-21 community collected micro,412755,marine sediment metagenome,metagenome,sediment [ENVO:00002007],2021-06-21,NRMCB_So_210621,Marina Montresor,0000-0002-2475-1787,no_tide,75.0,,2,,,,,,,sediment corer,So SOP1,used a multicorer 2 cores collected (4.5 cm diameter); the upper 5 cm mixed and subsampled in the tubes; No DNA shield,2021-06-21,freezer #1 BEOM; upper compartment; rack #8 d III (see scheme in technical support EMI),-80.0,Raffaella Casotti,0000-0002-9876-4601,,,,2021-10-18,2021-10-20,-70.0,2021-11-24,2021-11-24,,,,EMOBON00095,NRMCB,,,25.0495,CTD SBE 19plusV2,,,37.5864,CTD SBE 19plusV2,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,SBE43,,,,,,,,,,,,,,,,,,,,,0.5523,this is not pigments but fluorescense. chl Turner Design Cyclops 7C),,,,,,,,,,,,,,,soft_sediment
91,EMOBON_NRMCB_So_6,EMOBON_NRMCB_So_20210831_micro_1,EMOBON metagenome sediment sample from station NRMCB collected on 2021-08-31 community collected micro,412755,marine sediment metagenome,metagenome,sediment [ENVO:00002007],2021-08-31,NRMCB_So_210831,Marina Montresor,0000-0002-2475-1787,no_tide,75.0,,1,,,,,,,sediment corer,So SOP1,used a multicorer 2 cores collected (4.5 cm diameter); the upper 5 cm mixed and subsampled in the tubes; No DNA shield,2021-08-31,freezer #1 BEOM; upper compartment; rack #8 d III (see scheme in technical support EMI),-80.0,Raffaella Casotti,0000-0002-9876-4601,,,,2021-10-18,2021-10-20,-70.0,2021-11-24,2021-11-24,,,,EMOBON00097,NRMCB,,,26.8119,CTD SBE911plusV2,,,37.9887,CTD SBE911plusV2,,,,,,,,,,,,,,,,,,,,,,,,,,4.7075,SBE43,,,,,,,,,,,,,,,,,,,,,0.6438,this is not pigments but fluorescense. chl Turner Design Cyclops 7C),,,,,,,,,,,,,,,soft_sediment
92,EMOBON_NRMCB_So_7,EMOBON_NRMCB_So_20210831_micro_2,EMOBON metagenome sediment sample from station NRMCB collected on 2021-08-31 community collected micro,412755,marine sediment metagenome,metagenome,sediment [ENVO:00002007],2021-08-31,NRMCB_So_210831,Marina Montresor,0000-0002-2475-1787,no_tide,75.0,,2,,,,,,,sediment corer,So SOP1,used a multicorer 2 cores collected (4.5 cm diameter); the upper 5 cm mixed and subsampled in the tubes; No DNA shield,2021-08-31,freezer #1 BEOM; upper compartment; rack #8 d III (see scheme in technical support EMI),-80.0,Raffaella Casotti,0000-0002-9876-4601,,,,2021-10-18,2021-10-20,-70.0,2021-11-24,2021-11-24,,,,EMOBON00098,NRMCB,,,26.8119,CTD SBE911plusV2,,,37.9887,CTD SBE911plusV2,,,,,,,,,,,,,,,,,,,,,,,,,,4.7075,SBE43,,,,,,,,,,,,,,,,,,,,,0.6438,this is not pigments but fluorescense. chl Turner Design Cyclops 7C),,,,,,,,,,,,,,,soft_sediment
93,EMOBON_NRMCB_So_10,EMOBON_NRMCB_So_20210831_micro_blank,EMOBON metagenome sediment sample from station NRMCB collected on 2021-08-31 community collected micro,256318,metagenome,metagenome,sediment [ENVO:00002007],2021-08-31,NRMCB_So_210831,Marina Montresor,0000-0002-2475-1787,no_tide,,,blank_1,,,,,,,,,,2021-08-31,freezer #1 BEOM; upper compartment; rack #8 d III (see scheme in technical support EMI),-80.0,Raffaella Casotti,0000-0002-9876-4601,,,,2021-10-18,2021-10-20,-70.0,2021-11-24,2021-11-24,,,,EMOBON00099,NRMCB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,soft_sediment
94,EMOBON_NRMCB_So_11,EMOBON_NRMCB_So_20211026_micro_1,EMOBON metagenome sediment sample from station NRMCB collected on 2021-10-26 community collected micro,412755,marine sediment metagenome,metagenome,sediment [ENVO:00002007],2021-10-26,NRMCB_So_211026,Marina Montresor,0000-0002-2475-1787,no_tide,75.0,,1,,,,,,,sediment corer,So SOP1,used a multicorer 2 cores collected (4.5 cm diameter); the upper 5 cm mixed and subsampled in the tubes,2021-10-26,freezer #1 BEOM; upper compartment; rack #8 d III (see scheme in technical support EMI),-80.0,Raffaella Casotti,0000-0002-9876-4601,,,,2022-02-09,2022-02-10,-70.0,2022-02-22,2022-02-23,,,,EMOBON00236,NRMCB,,,20.7006,CTD SBE911plusV2,,,38.1868,CTD SBE911plusV2,,,,,,,,,,,,,,,,,,,,,,,,,,5.5224,SBE43,,,,,,,,,7.4,Oxyguard probe,,,,,,,,,,,0.4421,this is not pigments but fluorescense. chl Turner Design Cyclops 7C),,,,,,,,,,,,,,,soft_sediment
95,EMOBON_NRMCB_So_12,EMOBON_NRMCB_So_20211026_micro_2,EMOBON metagenome sediment sample from station NRMCB collected on 2021-10-26 community collected micro,412755,marine sediment metagenome,metagenome,sediment [ENVO:00002007],2021-10-26,NRMCB_So_211026,Marina Montresor,0000-0002-2475-1787,no_tide,75.0,,2,,,,,,,sediment corer,So SOP1,used a multicorer 2 cores collected (4.5 cm diameter); the upper 5 cm mixed and subsampled in the tubes,2021-10-26,freezer #1 BEOM; upper compartment; rack #8 d III (see scheme in technical support EMI),-80.0,Raffaella Casotti,0000-0002-9876-4601,,,,2022-02-09,2022-02-10,-70.0,2022-02-22,2022-02-23,,,,EMOBON00237,NRMCB,,,20.7006,CTD SBE911plusV2,,,38.1868,CTD SBE911plusV2,,,,,,,,,,,,,,,,,,,,,,,,,,5.5224,SBE43,,,,,,,,,7.4,Oxyguard probe,,,,,,,,,,,0.4421,this is not pigments but fluorescense. chl Turner Design Cyclops 7C),,,,,,,,,,,,,,,soft_sediment
96,EMOBON_NRMCB_So_16,EMOBON _NRMCB_So_20211221_micro_1,EMOBON metagenome sediment sample from station NRMCB collected on 2021-12-21 community collected micro,412755,marine sediment metagenome,metagenome,sediment [ENVO:00002007],2021-12-21,NRMCB_So_211221,Marina Montresor,0000-0002-2475-1787,no_tide,75.0,,1,,,,,,,sediment corer,So SOP1,used a multicorer 2 cores collected (4.5 cm diameter); the upper 5 cm mixed and subsampled in the tubes,2021-12-21,freezer #1 BEOM; upper compartment; rack #8 d III (see scheme in technical support EMI),-80.0,Raffaella Casotti,0000-0002-9876-4601,,,,2022-02-09,2022-02-10,-70.0,2022-02-22,2022-02-23,,,,EMOBON00238,NRMCB,,,16.7116,CTD SBE911plusV2,,,37.9033,CTD SBE911plusV2,,,,,,,,,,,,,,,,,,,,,,,,,,4.9882,SBE43,,,,,,,,,7.5,Oxyguard probe,,,,,,,,,,,0.6654,this is not pigments but fluorescense. chl Turner Design Cyclops 7C),,,,,,,,,,,,,,,soft_sediment
97,EMOBON_NRMCB_So_17,EMOBON _NRMCB_So_20211221_micro_2,EMOBON metagenome sediment sample from station NRMCB collected on 2021-12-21 community collected micro,412755,marine sediment metagenome,metagenome,sediment [ENVO:00002007],2021-12-21,NRMCB_So_211221,Marina Montresor,0000-0002-2475-1787,no_tide,75.0,,2,,,,,,,sediment corer,So SOP1,used a multicorer 2 cores collected (4.5 cm diameter); the upper 5 cm mixed and subsampled in the tubes,2021-12-21,freezer #1 BEOM; upper compartment; rack #8 d III (see scheme in technical support EMI),-80.0,Raffaella Casotti,0000-0002-9876-4601,,,,2022-02-09,2022-02-10,-70.0,2022-02-22,2022-02-23,,,,EMOBON00239,NRMCB,,,16.7116,CTD SBE911plusV2,,,37.9033,CTD SBE911plusV2,,,,,,,,,,,,,,,,,,,,,,,,,,4.9882,SBE43,,,,,,,,,7.5,Oxyguard probe,,,,,,,,,,,0.6654,this is not pigments but fluorescense. chl Turner Design Cyclops 7C),,,,,,,,,,,,,,,soft_sediment
98,EMOBON_ROSKOGO_So_1,EMOBON ROSKOGO So210826 micro 1,EMOBON metagenome sediment sample from station ROSKOGO collected on 2021-08-26 community collected micro,412755,marine sediment metagenome,metagenome,sediment [ENVO:00002007],2021-08-26,ROSKOGO_So_210826,Wilfried Thomas; Daguin; Thiebaut; Comtet,,ebb_tide,17.0,,1,,,,,,,core,SoSOP2,,2021-08-26,SBR YD001 freezer 17,-80.0,,,,,,2021-10-19,2021-10-22,-70.0,2021-11-24,2021-11-24,,,,EMOBON00088,ROSKOGO,,,17.0,deduced from temperature measured at Estacade on 1/9/2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,soft_sediment
99,EMOBON_ROSKOGO_So_2,EMOBON ROSKOGO So210826 micro 2,EMOBON metagenome sediment sample from station ROSKOGO collected on 2021-08-26 community collected micro,412755,marine sediment metagenome,metagenome,sediment [ENVO:00002007],2021-08-26,ROSKOGO_So_210826,Wilfried Thomas; Daguin; Thiebaut; Comtet,,ebb_tide,17.0,,2,,,,,,,core,SoSOP2,,2021-08-26,SBR YD001 freezer 17,-80.0,,,,,,2021-10-19,2021-10-22,-70.0,2021-11-24,2021-11-24,,,,EMOBON00089,ROSKOGO,,,17.0,deduced from temperature measured at Estacade on 1/9/2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,soft_sediment
100,EMOBON_ROSKOGO_So_16,EMOBON ROSKOGO So211119 micro 1,EMOBON metagenome sediment sample from station ROSKOGO collected on 2021-11-19 community collected micro,412755,marine sediment metagenome,metagenome,sediment [ENVO:00002007],2021-11-19,ROSKOGO_So_211119,Thomas; Camusat;Daguin; Thiebaut; Comtet,,ebb_tide,17.0,,1,,,,,,,core,SoSOP2,,2021-11-19,SBR YD001 freezer 17,-80.0,Claire Daguin-Thiebaut,0000-0003-4665-6411,,,,2022-01-18,2022-01-21,-70.0,2022-02-22,2022-02-23,,,,EMOBON00192,ROSKOGO,,,13.0,deduced from temperature measured at Estacade on 1/9/2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,soft_sediment
101,EMOBON_ROSKOGO_So_17,EMOBON ROSKOGO So211119 micro 2,EMOBON metagenome sediment sample from station ROSKOGO collected on 2021-11-19 community collected micro,412755,marine sediment metagenome,metagenome,sediment [ENVO:00002007],2021-11-19,ROSKOGO_So_211119,Thomas; Camusat;Daguin; Thiebaut; Comtet,,ebb_tide,17.0,,2,,,,,,,core,SoSOP2,,2021-11-19,SBR YD001 freezer 17,-80.0,Claire Daguin-Thiebaut,0000-0003-4665-6411,,,,2022-01-18,2022-01-21,-70.0,2022-02-22,2022-02-23,,,,EMOBON00193,ROSKOGO,,,13.0,deduced from temperature measured at Estacade on 1/9/2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,soft_sediment
102,EMOBON_ROSKOGO_So_21,EMOBON ROSKOGO So211222 micro 1,EMOBON metagenome sediment sample from station ROSKOGO collected on 2022-12-22 community collected micro,412755,marine sediment metagenome,metagenome,sediment [ENVO:00002007],2022-12-22,ROSKOGO_So_211222,Comtet & Broudin,,,,,1,,,,,,,core,SoSOP2,,2021-12-22,SBR YD001 freezer 17,-80.0,Comtet,,,,,2022-01-18,2022-01-21,-70.0,2022-02-22,2022-02-23,,,,EMOBON00194,ROSKOGO,,,12.0,deduced from temperature measured at Estacade on 1/9/2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,soft_sediment
103,EMOBON_ROSKOGO_So_22,EMOBON ROSKOGO So211222 micro 2,EMOBON metagenome sediment sample from station ROSKOGO collected on 2022-12-22 community collected micro,412755,marine sediment metagenome,metagenome,sediment [ENVO:00002007],2022-12-22,ROSKOGO_So_211222,Comtet & Broudin,,,,,2,,,,,,,core,SoSOP2,,2021-12-22,SBR YD001 freezer 17,-80.0,Comtet,,,,,2022-01-18,2022-01-21,-70.0,2022-02-22,2022-02-23,,,,EMOBON00195,ROSKOGO,,,12.0,deduced from temperature measured at Estacade on 1/9/2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,soft_sediment
104,EMOBON_IUIEilat_Wa_1,EMO BON IUI EILAT WA 210829 0.2um 1,EMOBON metagenome water sample from station IUIEilat collected on 2021-08-29 size fraction 0.2-3um,1874687,marine plankton metagenome,metagenome,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],2021-08-29,IUIEilat1_Wa_210829,Gil Koplovitz,0000-0002-8436-9424,no_tide,2.0,,1,10.0,1.0,0.2-3,0.2,3.0,,Hand pump,WaSOP 1,,2021-08-29,Eppendorf F570 -80 freezer,-80.0,Gil Koplovitz,0000-0002-8436-9424,,,,2021-10-14,2021-10-20,-70.0,2021-11-24,2021-11-24,,,,EMOBON00080,IUIEilat,0.094167,Trilogy fluorometer - Module: CHL-A NA model # 7200-046,27.4,Thermistor - Campbell Scientific  108,,,,,40.7649,MS-315e Salinometer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,water_column
105,EMOBON_IUIEilat_Wa_2,EMO BON IUI EILAT WA 210829 0.2um 2,EMOBON metagenome water sample from station IUIEilat collected on 2021-08-29 size fraction 0.2-3um,1874687,marine plankton metagenome,metagenome,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],2021-08-29,IUIEilat1_Wa_210829,Gil Koplovitz,0000-0002-8436-9424,no_tide,2.0,,2,10.0,1.0,0.2-3,0.2,3.0,,Hand pump,WaSOP 1,,2021-08-29,Eppendorf F570 -80 freezer,-80.0,Gil Koplovitz,0000-0002-8436-9424,,,,2021-10-14,2021-10-20,-70.0,2021-11-24,2021-11-24,,,,EMOBON00081,IUIEilat,0.094167,Trilogy fluorometer - Module: CHL-A NA model # 7200-046,27.4,Thermistor - Campbell Scientific  108,,,,,40.7649,MS-315e Salinometer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,water_column
106,EMOBON_IUIEilat_Wa_5,EMO BON IUI EILAT WA 210829 3.0um 1,EMOBON metagenome water sample from station IUIEilat collected on 2021-08-29 size fraction 3-200um,1874687,marine plankton metagenome,metagenome,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],2021-08-29,IUIEilat1_Wa_210829,Gil Koplovitz,0000-0002-8436-9424,no_tide,2.0,,1,10.0,1.0,3-200,3.0,200.0,,Hand pump,WaSOP 1,,2021-08-29,Eppendorf F570 -80 freezer,-80.0,Gil Koplovitz,0000-0002-8436-9424,,,,2021-10-14,2021-10-20,-70.0,2021-11-24,2021-11-24,,,,EMOBON00082,IUIEilat,0.094167,Trilogy fluorometer - Module: CHL-A NA model # 7200-046,27.4,Thermistor - Campbell Scientific  108,,,,,40.7649,MS-315e Salinometer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,water_column
107,EMOBON_IUIEilat_Wa_6,EMO BON IUI EILAT WA 210829 3.0um 2,EMOBON metagenome water sample from station IUIEilat collected on 2021-08-29 size fraction 3-200um,1874687,marine plankton metagenome,metagenome,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],2021-08-29,IUIEilat1_Wa_210829,Gil Koplovitz,0000-0002-8436-9424,no_tide,2.0,,2,10.0,1.0,3-200,3.0,200.0,,Hand pump,WaSOP 1,,2021-08-29,Eppendorf F570 -80 freezer,-80.0,Gil Koplovitz,0000-0002-8436-9424,,,,2021-10-14,2021-10-20,-70.0,2021-11-24,2021-11-24,,,,EMOBON00083,IUIEilat,0.094167,Trilogy fluorometer - Module: CHL-A NA model # 7200-046,27.4,Thermistor - Campbell Scientific  108,,,,,40.7649,MS-315e Salinometer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,water_column
108,EMOBON_IUIEilat_Wa_11,EMO BON IUI EILAT WA 211018 0.2um 1,EMOBON metagenome water sample from station IUIEilat collected on 2021-10-18 size fraction 0.2-3um,1874687,marine plankton metagenome,metagenome,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],2021-10-18,IUIEilat1_Wa_211018,Gil Koplovitz,0000-0002-8436-9424,no_tide,2.0,,1,10.0,1.0,0.2-3,0.2,3.0,,Hand pump,WaSOP 1,,2021-10-18,Eppendorf F570 -80 freezer,-80.0,Gil Koplovitz,0000-0002-8436-9424,,,,2022-01-24,2022-01-28,-70.0,2022-02-22,2022-02-23,,,,EMOBON00120,IUIEilat,0.266,Trilogy fluorometer - Module: CHL-A NA model # 7200-044,24.8503,Sea-Bird SBE19  CTD,24.86487,Sea-Bird SBE19  CTD,40.70011,Sea-Bird SBE19  CTD,40.69299,Sea-Bird SBE19  CTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,water_column
109,EMOBON_IUIEilat_Wa_12,EMO BON IUI EILAT WA 211018 0.2um 2,EMOBON metagenome water sample from station IUIEilat collected on 2021-10-18 size fraction 0.2-3um,1874687,marine plankton metagenome,metagenome,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],2021-10-18,IUIEilat1_Wa_211018,Gil Koplovitz,0000-0002-8436-9424,no_tide,2.0,,2,10.0,1.0,0.2-3,0.2,3.0,,Hand pump,WaSOP 1,,2021-10-18,Eppendorf F570 -80 freezer,-80.0,Gil Koplovitz,0000-0002-8436-9424,,,,2022-01-24,2022-01-28,-70.0,2022-02-22,2022-02-23,,,,EMOBON00121,IUIEilat,0.266,Trilogy fluorometer - Module: CHL-A NA model # 7200-045,24.8503,Sea-Bird SBE19  CTD,24.86487,Sea-Bird SBE19  CTD,40.70011,Sea-Bird SBE19  CTD,40.69299,Sea-Bird SBE19  CTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,water_column
110,EMOBON_IUIEilat_Wa_15,EMO BON IUI EILAT WA 211018 3.0um 1,EMOBON metagenome water sample from station IUIEilat collected on 2021-10-18 size fraction 3-200um,1874687,marine plankton metagenome,metagenome,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],2021-10-18,IUIEilat1_Wa_211018,Gil Koplovitz,0000-0002-8436-9424,no_tide,2.0,,1,10.0,1.0,3-200,3.0,200.0,,Hand pump,WaSOP 1,,2021-10-18,Eppendorf F570 -80 freezer,-80.0,Gil Koplovitz,0000-0002-8436-9424,,,,2022-01-24,2022-01-28,-70.0,2022-02-22,2022-02-23,,,,EMOBON00122,IUIEilat,0.266,Trilogy fluorometer - Module: CHL-A NA model # 7200-046,24.8503,Sea-Bird SBE19  CTD,24.86487,Sea-Bird SBE19  CTD,40.70011,Sea-Bird SBE19  CTD,40.69299,Sea-Bird SBE19  CTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,water_column
111,EMOBON_IUIEilat_Wa_16,EMO BON IUI EILAT WA 211018 3.0um 2,EMOBON metagenome water sample from station IUIEilat collected on 2021-10-18 size fraction 3-200um,1874687,marine plankton metagenome,metagenome,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],2021-10-18,IUIEilat1_Wa_211018,Gil Koplovitz,0000-0002-8436-9424,no_tide,2.0,,2,10.0,1.0,3-200,3.0,200.0,,Hand pump,WaSOP 1,,2021-10-18,Eppendorf F570 -80 freezer,-80.0,Gil Koplovitz,0000-0002-8436-9424,,,,2022-01-24,2022-01-28,-70.0,2022-02-22,2022-02-23,,,,EMOBON00123,IUIEilat,0.266,Trilogy fluorometer - Module: CHL-A NA model # 7200-046,24.8503,Sea-Bird SBE19  CTD,24.86487,Sea-Bird SBE19  CTD,40.70011,Sea-Bird SBE19  CTD,40.69299,Sea-Bird SBE19  CTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,water_column
112,EMOBON_IUIEilat_Wa_21,EMO BON IUI EILAT WA 211219 0.2um 1,EMOBON metagenome water sample from station IUIEilat collected on 2021-12-19 size fraction 0.2-3um,1874687,marine plankton metagenome,metagenome,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],2021-12-19,IUIEilat1_Wa_211219,Gil Koplovitz,0000-0002-8436-9424,no_tide,2.0,,1,10.0,1.0,0.2-3,0.2,3.0,,Hand pump,WaSOP 1,,2021-10-18,Eppendorf F570 -80 freezer,-80.0,Gil Koplovitz,0000-0002-8436-9424,,,,2022-01-24,2022-01-28,-70.0,2022-02-22,2022-02-23,,,,EMOBON00124,IUIEilat,0.270819,Trilogy fluorometer - Module: CHL-A NA model # 7200-042,23.33631,Sea-Bird SBE19  CTD,23.3379,Sea-Bird SBE19  CTD,40.77572,Sea-Bird SBE19  CTD,40.76691,Sea-Bird SBE19  CTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,water_column
